  0.02303251, -0.01301837,  0.99565512
  0.02453462, -0.01952756,  0.99865931
  0.02478498, -0.01952756,  0.99991113
  0.02854028, -0.01201696,  0.99941039
  0.02203109, -0.01351908,  1.00817275
  0.02403392, -0.01702403,  0.99890971
  0.02027862, -0.02052897,  0.99790829
  0.02303251, -0.02278215,  1.01292944
  0.02503533, -0.01652332,  0.99515438
  0.02854028, -0.00751060,  0.99916005
  0.02528568, -0.01251767,  1.00166357
  0.02578639, -0.00901272,  0.99665654
  0.02303251, -0.01276802,  0.99415296
  0.02102968, -0.01401979,  1.00091255
  0.02077932, -0.01176661,  1.00291538
  0.02628710, -0.00325459,  1.00316572
  0.02428427, -0.01852614,  1.00016141
  0.02203109, -0.01326873,  1.00391674
  0.02203109, -0.01251767,  0.99765795
  0.02879063, -0.01376943,  1.00116289
  0.02803957, -0.01502120,  1.00116289
  0.02678780, -0.02077932,  0.99240053
  0.02753886, -0.01226731,  0.99740756
  0.01752473, -0.01977791,  1.00516856
  0.02052897, -0.01827579,  0.99565512
  0.02153038, -0.01351908,  0.99540472
  0.02178074, -0.00851201,  0.99665654
  0.02253180, -0.01677367,  1.00717139
  0.02778922, -0.01301837,  0.99790829
  0.02278215, -0.01627297,  0.99615580
  0.02478498, -0.01176661,  0.99615580
  0.02578639, -0.01852614,  0.99665654
  0.02478498, -0.02553604,  0.99089837
  0.02102968, -0.02828992,  1.00366640
  0.02002827, -0.02403392,  0.99916005
  0.02178074, -0.02578639,  0.99765795
  0.02578639, -0.01952756,  0.99139911
  0.02303251, -0.01877650,  1.00041187
  0.02778922, -0.01401979,  0.99865931
  0.02478498, -0.01301837,  0.99565512
  0.02753886, -0.01427014,  0.99540472
  0.02153038, -0.01752473,  0.99840897
  0.02353321, -0.01627297,  1.00842309
  0.01952756, -0.01452049,  0.99991113
  0.02778922, -0.01351908,  1.00141323
  0.02728851, -0.01051484,  0.98839486
  0.02603674, -0.01502120,  0.99890971
  0.02578639, -0.01151625,  0.99440336
  0.02628710, -0.00901272,  0.98939627
  0.02353321, -0.01176661,  0.99340194
  0.02178074, -0.01376943,  1.00091255
  0.02303251, -0.01276802,  1.01267910
  0.02628710, -0.01276802,  1.00091255
  0.02728851, -0.01351908,  0.99865931
  0.02653745, -0.01101555,  1.00066221
  0.02828992, -0.01401979,  1.00116289
  0.02678780, -0.02203109,  1.00892377
  0.02403392, -0.01827579,  0.99916005
  0.02678780, -0.01927720,  0.99340194
  0.02353321, -0.01727438,  0.99390262
  0.02153038, -0.01752473,  1.00942457
  0.02753886, -0.00901272,  0.99390262
  0.02002827, -0.01827579,  1.00817275
  0.02278215, -0.02328286,  1.00441742
  0.02253180, -0.01502120,  0.99916005
  0.02578639, -0.02002827,  1.00642025
  0.02328286, -0.01627297,  1.00041187
  0.02253180, -0.01952756,  1.00041187
  0.02228144, -0.02378356,  0.99465370
